7,Hello,Adele,2016.0," Hello, it's me I was wondering if, after all these years, you'd like to meet To go over everything They say that time's supposed to heal ya But I ain't done much healin' Hello, can you hear me? I'm in California dreaming about who we used to be When we were younger and free I've forgotten how it felt before the world fell at our feet   There's such a difference between us And a million miles  Hello from the other side I must've called a thousand times To tell you I'm sorry for everything that I've done But when I call, you never seem to be home Hello from the outside At least, I can say that I've tried To tell you I'm sorry for breaking your heart But it don't matter, it clearly doesn't tear you apart anymore   Hello, how are you? It's so typical of me to talk about myself, I'm sorry I hope that you're well Did you ever make it out of that town Where nothing ever happened? See Adele LiveGet tickets as low as $165You might also like It's no secret that the both of us Are running out of time  So hello from the other side (Other side) I must've called a thousand times (Thousand times) To tell you I'm sorry for everything that I've done But when I call, you never seem to be home Hello from the outside (Outside) At least, I can say that I've tried (I've tried) To tell you I'm sorry for breaking your heart But it don't matter, it clearly doesn't tear you apart anymore   (Highs, highs, highs, highs, lows, lows, lows, lows) Ooh, anymore (Highs, highs, highs, highs, lows, lows, lows, lows) Ooh, anymore (Highs, highs, highs, highs, lows, lows, lows, lows) Ooh, anymore (Highs, highs, highs, highs, lows, lows, lows, lows) Anymore  Hello from the other side (Other side) I must've called a thousand times (Thousand times) To tell you I'm sorry for everything that I've done But when I call, you never seem to be home Hello from the outside (Outside) At least, I can say that I've tried (I've tried) To tell you I'm sorry for breaking your heart But it don't matter, it clearly doesn't tear you apart anymore "
8,Don't Let Me Down,The Chainsmokers,2016.0," Crashin', hit a wall Right now, I need a miracle Hurry up now, I need a miracle Stranded, reachin' out I call your name, but you're not around I say your name, but you're not around   I need ya, I need ya, I need you right now Yeah, I need you right now So don't let me, don't let me, don't let me down I think I'm losin' my mind now It's in my head, darlin', I hope That you'll be here when I need you the most So don't let me, don't let me, don't let me down D-Don't let me down   Don't let me down Don't let me down, down, down Don't let me down Don't let me down, down, down   R-R-Runnin' out of time I really thought you were on my side But now there's nobody by my side See The Chainsmokers LiveGet tickets as low as $55You might also like I need ya, I need ya, I need you right now Yeah, I need you right now So don't let me, don't let me, don't let me down I think I'm losin' my mind now It's in my head, darlin', I hope That you'll be here when I need you the most So don't let me, don't let me, don't let me down D-Don't let me down   Don't let me down Don't let me down, down, down Don't let me down, down, down Don't let me down, down, down Don't let me down Don't let me down, down, down   Ooh, I think I'm losin' my mind now, yeah Ooh, I think I'm losin' my mind now, yeah   I need ya, I need ya, I need you right now Yeah, I need you right now So don't let me, don't let me, don't let me down I think I'm losin' my mind now It's in my head, darlin', I hope That you'll be here when I need you the most So don't let me, don't let me, don't let me down Don't let me down  Yeah, don't let me down Yeah, don't let me down Don't let me down, oh, no Said don't let me down Don't let me down, no, oh   Don't let me down Don't let me down, down, down"
9,Can't Stop the Feeling!,Justin Timberlake,2016.0," I got this feelin' inside my bones It goes electric, wavey when I turn it on All through my city, all through my home We're flyin' up, no ceilin', when we in our zone   I got that sunshine in my pocket, got that good soul in my feet I feel that hot blood in my body when it drops (Ooh) I can't take my eyes up off it, movin' so phenomenally Room on lock, the way we rock it, so don't stop   And under the lights when everything goes Nowhere to hide when I'm gettin' you close When we move, well, you already know So just imagine (Just imagine, just imagine)   Nothin' I can see but you When you dance, dance, dance A feelin' good, good, creepin' up on you So just dance, dance, dance, come on All those things I shouldn't do But you dance, dance, dance And ain't nobody leavin' soon, so keep dancin' See Justin Timberlake LiveGet tickets as low as $31You might also like I can't stop the feelin' So just dance, dance, dance I can't stop the feelin' So just dance, dance, dance, come on   Ooh, it's somethin' magical It's in the air, it's in my blood, it's rushin' on (Rushin' on) I don't need no reason, don't need control (Need control) I fly so high, no ceilin', when I'm in my zone   'Cause I got that sunshine in my pocket, got that good soul in my feet I feel that hot blood in my body when it drops (Ooh) I can't take my eyes up off it, movin' so phenomenally Room on lock, the way we rock it, so don't stop   And under the lights when everything goes Nowhere to hide when I'm gettin' you close When we move, well, you already know So just imagine (Just imagine, just imagine)   Nothin' I can see but you When you dance, dance, dance A feelin' good, good, creepin' up on you So just dance, dance, dance, come on All those things I shouldn't do But you dance, dance, dance (No, no, no) And ain't nobody leavin' soon, so keep dancin'  I can't stop the feelin' So just dance, dance, dance I can't stop the feelin' So just dance, dance, dance, come on I can't stop the feelin' (Woo) So just dance, dance, dance I can't stop the feelin' (Yeah) So keep dancin', come on   Oh Yeah, oh I can't stop the I can't stop the I can't stop the, I can't stop the   (I can't stop the feelin') Nothin' I can see but you When you dance, dance, dance (I can't stop the feelin') A feelin' good, good, creepin' up on you So just dance, dance, dance, come on (Oh) (I can't stop the feelin') All those things I shouldn't do But you dance, dance, dance (Dance, dance, dance) (I can't stop the feelin') And ain't nobody leavin' soon, so keep dancin' (I can't stop the feelin')  Everybody sing Got this feelin' in my body (I can't stop the feelin') Got this feelin' in my body (Oh, no) (I can't stop the feelin') Wanna see you move your body (No, no, no) (I can't stop the feelin') Got this feelin' in my body, come on Break it down Got this feelin' in my body (Uh) I can't stop the feelin' Got this feeling in my body, come on (Ooh)"
10,Closer,The Chainsmokers,2016.0," Hey, I was doing just fine before I met you I drink too much and that's an issue, but I'm okay Hey, you tell your friends it was nice to meet them But I hope I never see them again   I know it breaks your heart Moved to the city in a broke-down car And four years, no calls Now you're lookin' pretty in a hotel bar And I-I-I can't stop No, I-I-I can't stop   So, baby, pull me closer In the backseat of your Rover That I know you can't afford Bite that tattoo on your shoulder Pull the sheets right off the corner Of the mattress that you stole From your roommate back in Boulder We ain't ever gettin' older   We ain't ever gettin' older We ain't ever gettin' older See The Chainsmokers LiveGet tickets as low as $55You might also like You look as good as the day I met you I forget just why I left you, I was insane Stay and play that blink-182 song That we beat to death in Tucson, okay   I know it breaks your heart Moved to the city in a broke-down car And four years, no call Now I'm lookin' pretty in a hotel bar And I-I-I can't stop No, I-I-I can't stop   So, baby, pull me closer In the backseat of your Rover That I know you can't afford Bite that tattoo on your shoulder Pull the sheets right off the corner Of the mattress that you stole From your roommate back in Boulder We ain't ever gettin' older   We ain't ever gettin' older We ain't ever gettin' older  So, baby, pull me closer In the backseat of your Rover That I know you can't afford Bite that tattoo on your shoulder Pull the sheets right off the corner Of the mattress that you stole From your roommate back in Boulder We ain't ever gettin' older   We ain't ever gettin' older No, we ain't ever gettin' older We ain't ever gettin' older No, we ain't ever gettin' older We ain't ever gettin' older We ain't ever gettin' older We ain't ever gettin' older No, we ain't ever gettin' older   Older We ain't ever gettin' older Older No, we ain't ever gettin' older"
11,Cheap Thrills,Sia,2016.0," Come on, come on, turn the radio on It's Friday night and I won't be long Gotta do my hair, put my make up on It's Friday night and I won't be long   'Til I hit the dance floor, hit the dance floor I got all I need No, I ain't got cash, I ain't got cash But I got you, baby   Baby, I don't need dollar bills to have fun tonight (I love cheap thrills) Baby, I don't need dollar bills to have fun tonight (I love cheap thrills) But I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing   Come on, come on, turn the radio on It's Saturday and I won't be long Gotta paint my nails, put my high heels on It's Saturday and I won't be long You might also like 'Til I hit the dance floor, hit the dance floor I got all I need No, I ain't got cash, I ain't got cash But I got you, baby   Baby, I don't need dollar bills to have fun tonight (I love cheap thrills) Baby, I don't need dollar bills to have fun tonight (I love cheap thrills) But I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing   (I love cheap thrills) (I love cheap thrills) I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing   Baby, I don't need dollar bills to have fun tonight (I love cheap thrills) Baby, I don't need dollar bills to have fun tonight (I love cheap thrills) I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing  La, la, la, la, la, la, la (I love cheap thrills) La, la, la, la, la, la, la (I love cheap thrills) La, la, la, la, la, la, la (I love cheap thrills) La, la, la, la, la, la, la (I love cheap thrills)"
12,7 Years,Lukas Graham,2016.0," Once, I was seven years old, my mama told me ""Go make yourself some friends, or you'll be lonely"" Once, I was seven years old   It was a big, big world, but we thought we were bigger Pushing each other to the limits, we were learning quicker By eleven, smoking herb and drinking burning liquor Never rich, so we were out to make that steady figure   Once, I was eleven years old, my daddy told me ""Go get yourself a wife, or you'll be lonely"" Once, I was eleven years old   I always had that dream like my daddy before me So I started writing songs, I started writing stories Something about that glory just always seemed to bore me 'Cause only those I really love will ever really know me   Once, I was twenty years old, my story got told Before the morning sun, when life was lonely Once, I was twenty years old (Lukas Graham!) See Lukas Graham LiveGet tickets as low as $36You might also like I only see my goals, I don't believe in failure 'Cause I know the smallest voices, they can make it major I got my boys with me, at least those in favor And if we don't meet before I leave, I hope I'll see you later  Once, I was twenty years old, my story got told I was writing 'bout everything I saw before me Once, I was twenty years old   Soon, we'll be thirty years old, our songs have been sold We've traveled around the world and we're still roaming Soon, we'll be thirty years old   I'm still learning about life, my woman brought children for me So I can sing them all my songs, and I can tell them stories Most of my boys are with me, some are still out seeking glory And some I had to leave behind, my brother, I'm still sorry   Soon, I'll be sixty years old, my daddy got sixty-one Remember life and then your life becomes a better one I made a man so happy when I wrote a letter once I hope my children come and visit once or twice a month  Soon, I'll be sixty years old, will I think the world is cold? Or will I have a lot of children who can warm me? Soon, I'll be sixty years old Soon, I'll be sixty years old, will I think the world is cold? Or will I have a lot of children who can hold me? Soon, I'll be sixty years old   Once, I was seven years old, my mama told me ""Go make yourself some friends, or you'll be lonely"" Once I was seven years old Once I was seven years old"
13,Needed Me,Rihanna,2016.0," Mustard on the beat, ho!   I was good on my own, that's the way it was That's the way it was You was good on the low for a faded fuck On some faded love Shit, what the fuck you complaining for? Feeling jaded, huh? Used to trip off that shit I was kickin' to you Had some fun on the run though I'll give it to you   But baby, don't get it twisted You was just another nigga on the hit list Tryna fix your inner issues with a bad bitch Didn't they tell you that I was a savage? Fuck ya white horse and ya carriage Bet you never could imagine Never told you you could have it   You needed me Ooh, you needed me To feel a little more, and give a little less Know you hate to confess But baby ooh, you needed me You might also like You been rollin' around, shit I'm rollin' up Light and roll it up Break it down, like a pound, shit was never us Shit was never us That's the real, on the real, are you serious? How you feel, how you feel? Used to trip off that shit I was kickin' to ya Had some fun on the run though, I'll give it to ya   But baby, don't get it twisted You was just another nigga on the hit list Tryna fix your inner issues with a bad bitch Didn't they tell you that I was a savage? Fuck ya white horse and ya carriage Bet you never could imagine Never told you you could have it   You needed me Ooh, you needed me To feel a little more, and give a little less Know you hate to confess But baby ooh, you needed me"
14,My House,Flo Rida,2016.0," Open up the champagne, pop! It's my house, come on, turn it up   Hear a knock on the door and the night begins 'Cause we done this before, so you come on in Make yourself at my home, tell me where you been Pour yourself something cold, baby, cheers to this   Sometimes you gotta stay in And you know where I live Yeah, you know what we is Sometimes you gotta stay in, in   Welcome to my house Baby, take control now We can't even slow down We don't have to go out Welcome to my house Play that music too loud Show me what you do now We don't have to go out  Welcome to my house Welcome to my house   Morning comes and you know that you wanna stay Close the blinds, let's pretend that the time has changed Keep our clothes on the floor, open up champagne Let's continue tonight, come on, celebrate (That's how we do)   Sometimes you gotta stay in And you know where I live (You know where I live) Yeah, you know what we is (You know what we is) Sometimes you gotta stay in, in (In, in)   Welcome to my house Baby, take control now (Now) We can't even slow down We don't have to go out (Out, out) Welcome to my house Play that music too loud (Turn it up, turn it up) Show me what you do now (Show me now) We don't have to go out (Go out, go out, uh)  Welcome to my house (It's my house, come on, bring a friend) Welcome to my house   Welcome to my duck-off, the crib, the spot, the pad But my house is your house if you throwin' it back Excuse me if my home's draining the sad Soon as these happy faces land you can run with the cash Homerun, slam dunk, touchdown pass Mi casa es tu casa, so it ain't no holding back Another shot of vodka, you know what's in my glass It's my house, just relax   Welcome to my house Baby (Hey), take control now (Woo, woo) We can't even slow down (Hit the brakes, hit the brakes, go out) We don't have to go out (Cheers to this) Welcome to my house Play that music too loud (Turn it up) Show me what you do now We don't have to go out (Go out)   (Ayy, ayy) Welcome to my house (Ayy, ayy) Welcome to my house (It's my house, my house) (Ayy, ayy) Welcome to my house (What?)  It's my houseSee Flo Rida LiveGet tickets as low as $37You might also like"
15,I Took a Pill in Ibiza,Mike Posner,2016.0," I took a pill in Ibiza to show Avicii I was cool And when I finally got sober, felt 10 years older But fuck it, it was something to do I'm living out in LA, I drive a sports car just to prove I'm a real big baller 'cause I made a million dollars And I spend it on girls and shoes  But you don't wanna be high like me Never really knowing why like me You don't ever wanna step off that roller coaster And be all alone You don't wanna ride the bus like this Never knowing who to trust like this You don't wanna be stuck up on that stage singing Stuck up on that stage singing All I know are sad songs, sad songs Darling, all I know are sad songs, sad songs   I'm just a singer who already blew his shot I get along with old timers 'Cause my name's a reminder of a pop song people forgot And I can't keep a girl, no 'Cause as soon as the sun comes up I cut 'em all loose and work's my excuse But the truth is I can't open up You might also like Now you don't wanna be high like me Never really knowing why like me You don't ever wanna step off that roller coaster And be all alone You don't wanna ride the bus like this Never knowing who to trust like this You don't wanna be stuck up on that stage singing Stuck up on that stage singing All I know are sad songs, sad songs Darling, all I know are sad songs, sad songs (Hey)   I took a plane to my hometown I brought my pride and my guitar All my friends are all gone but there's manicured lawns And the people still think I'm a star I walked around downtown I met some fans on Lafayette They said tell us how to make it 'cause we're getting real impatient So I looked 'em in the eye and said  You don't wanna be high like me Never really knowing why like me You don't ever wanna step off that roller coaster And be all alone You don't wanna ride the bus like this Never knowing who to trust like this You don't wanna be stuck up on that stage singing Stuck up on that stage singing All I know are sad songs, sad songs Darling, all I know are sad songs, sad songs"
16,Work from Home,Fifth Harmony,2016.0," I ain't worried about nothin', I ain't wearin' na-nada I'm sittin' pretty, impatient, but I know you gotta Put in them hours, I'ma make it harder I'm sendin' pic after picture, I'ma get you fired   I know you're always on the night shift But I can't stand these nights alone (Oh-oh) And I don't need no explanation 'Cause, baby, you're the boss at home   You don't gotta go to work Work, work, work, work, work, work But you gotta put in work Work, work, work, work, work, work You don't gotta go to work Work, work, work, work, work, work Let my body do the work Work, work, work, work, work, work We can work from home, oh-oh, oh-oh We can work from home, oh-oh, oh-oh   Let's put it into motion, I'ma give you a promotion I'll make it feel like a vacay, turn the bed into an ocean We don't need nobody, I just need your body Nothing but sheets in-between us, ain't no getting off early You might also like I know you're always on the night shift But I can't stand these nights alone (Oh-oh) And I don't need no explanation 'Cause, baby, you're the boss at home (Yeah, yeah)   You don't gotta go to work Work, work, work, work, work, work But you gotta put in work Work, work, work, work, work, work You don't gotta go to work Work, work, work, work, work, work Let my body do the work Work, work, work, work, work, work We can work from home, oh-oh, oh-oh We can work from home, oh-oh, oh-oh   (Dolla $ign) Oh, yeah Girl go to work for me (Work for me) Can you make it clap, no hands for me? (Oh, yeah) Take it to the ground, pick it up for me Look back at it all over me (Oh, yeah) Put in work like my timesheet (Oh) She ride it like a '63 (Oh-woah) I'ma buy her new Céline (Oh, no) Let her ride in a foreign with me Oh, she the bae, I'm her boo And she down to break the rules Ride or die, she gon' go I'm gon' juug, she finessin' I pipe her, she take that Put in overtime on your body  You don't gotta go to work (You don't gotta go to work, no) Work, work, work, work, work, work But you gotta put in work (Woah) Work, work, work, work, work, work (Oh, yeah) You don't gotta go to work Work, work, work, work, work, work Let my body do the work (Do the work, do the work) Work, work, work, work, work, work (Yeah, yeah) We can work from home, oh-oh, oh-oh We can work from home, oh-oh, oh-oh   Yeah, we can work from home, ah Yeah, we can work from home, oh-oh, oh-oh Yeah"
17,This Is What You Came For,Calvin Harris,2016.0," Baby, this is what you came for Lightning strikes every time she moves And everybody's watchin' her But she's lookin' at You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh, ooh, ooh Baby, this is what you came for Lightning strikes every time she moves And everybody's watchin' her But she's lookin' at You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh, ooh, ooh You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh, ooh, ooh   We go fast with the game we play Who knows why it's gotta be this way We say nothin' more than we need I say, ""Your place"" when we leave   Baby, this is what you came for Lightning strikes every time she moves And everybody's watchin' her But she's lookin' at You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh, ooh, ooh You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh, ooh, ooh You might also like Baby, this is what you came for Lightning strikes every time she moves Yeah   Baby, this is what you came for Lightning strikes every time she moves And everybody's watchin' her But she's lookin' at You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh, ooh, ooh You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh-ooh You, ooh-ooh, you, ooh, ooh, ooh"
18,Cake by the Ocean,DNCE,2016.0," Nah, nah, nah Cake by the ocean   Oh, no See you walkin' 'round like it's a funeral Not so serious, girl, why those feet cold? We just gettin' started, don't you tiptoe, tiptoe, ah   Waste time with a masterpiece, don't waste time with a masterpiece (Huh) You should be rollin' with me, you should be rollin' with me (Ah-ah-ah) You're a real-life fantasy, you're a real-life fantasy (Huh) But you're movin' so carefully, let's start livin' dangerously   Talk to me, baby I'm goin' blind from this sweet, sweet cravin', whoa-oh Let's lose our minds and go fuckin' crazy I-I-I-I-I, I keep on hopin' we'll eat cake by the ocean, uh Walk for me, baby I'll be Diddy, you'll be Naomi, whoa-oh Let's lose our minds and go fucking crazy I-I-I-I-I, I keep on hopin' we'll eat cake by the ocean, uh You might also like Goddamn See you lickin' frostin' from your own hands Want another taste, I'm beggin', ""Yes, ma'am"" I'm tired of all this candy on the dry land, dry land, oh (Uh, ah)   Waste time with a masterpiece, don't waste time with a masterpiece (Huh) You should be rollin' with me, you should be rollin' with me (Ah-ah-ah) You're a real-life fantasy, you're a real-life fantasy (Huh) But you're movin' so carefully, let's start livin' dangerously (Whoa-oh-oh-oh)   Talk to me, baby I'm goin' blind from this sweet, sweet cravin', whoa-oh Let's lose our minds and go fuckin' crazy I-I-I-I-I, I keep on hopin' we'll eat cake by the ocean, uh Walk for me, baby (Walk for me now) I'll be Diddy, you'll be Naomi, whoa-oh Let's lose our minds and go fucking crazy I-I-I-I-I, I keep on hopin' we'll eat cake by the ocean, uh   Ooh, ah, ah I-I-I-I-I, I keep on hopin' we'll eat cake by the ocean, uh Ooh, ah, ah I-I-I-I-I, I keep on hopin' we'll eat cake by the ocean, uh (Oh, hey)  You're fuckin' delicious, haha Talk to me, girl (Hey)   Talk to me, baby (Talk to me, baby, hey) I'm goin' blind from this sweet, sweet cravin', whoa-oh (Whoa-oh) Let's lose our minds and go fuckin' crazy (Crazy) I-I-I-I-I (Ah), I keep on hopin' we'll eat cake by the ocean, uh (Hey) Walk for me, baby (Walk for me now) I'll be Diddy, you'll be Naomi, whoa-oh Let's lose our minds and go (And go what?) fucking crazy (That's right) I-I-I-I-I, I keep on hopin' (Alright), we'll eat cake by the ocean, uh (Aw, yeah)   Red velvet, vanilla, chocolate in my life Funfetti, I'm ready, I need it every night Red velvet, vanilla, chocolate in my life I-I-I-I-I keep on hopin' we'll eat cake by the ocean, uh"
19,"Me, Myself & I",G-Eazy and Bebe Rexha,2016.0," Ooh, it's just me, myself and I Solo ride until I die 'Cause I got me for life (Yeah) Ooh, I don't need a hand to hold Even when the night is cold I got that fire in my soul (Ah)  And as far as I can see, I just need privacy Plus a whole lot of tree, fuck all this modesty I just need space to do me Give the world what they're tryna see A Stella Maxwell right beside of me A Ferrari, I'm buyin' three A closet of Saint Laurent, get what I want when I want 'Cause this hunger is drivin' me, yeah I just need to be alone, I just need to be at home Understand what I'm speakin' on If time is money I need a loan But regardless I'll always keep keepin' on Fuck fake friends! We don't take L's, we just make M's While y'all follow, we just make trends I'm right back to work when that break ends, yeah You might also like Ooh, it's just me, myself and I Solo ride until I die 'Cause I got me for life (Got me for life, yeah) Ooh, I don't need a hand to hold Even when the night is cold I got that fire in my soul  I don't need anything (Yeah) to get me through the night Except the beat that's in my heart Yeah, it's keepin' me alive (Keeps me alive) I don't need anything to make me satisfied (You know) 'Cause the music does me good And it gets me every time (Every time)  Yeah, and I don't like talkin' to strangers So get the fuck off me, I'm anxious I'm tryna be cool, but I may just go apeshit Say ""Fuck y'all!"" to all of y'all faces It changes though now that I'm famous Everyone knows how this lifestyle is dangerous But I love it, the rush is amazin' Celebrate nightly and everyone rages I found how to cope with my angers I'm swimmin' in money Swimmin' in liquor, my liver is muddy But it's all good, I'm still sippin' this bubbly This shit is lovely, this shit ain't random, I didn't get lucky Made it right here ‘cause I'm sick with it, cuddy They all take the money for granted But don't want to work for it — tell me now, isn't it funny? (Nah)  Ooh, it's just me, myself and I Solo ride until I die ‘Cause I got me for life (Got me for life, yeah) Ooh, I don't need a hand to hold Even when the night is cold I got that fire in my soul  I don't need anything (Yeah) to get me through the night Except the beat that's in my heart Yeah, it's keepin' me alive (Keeps me alive) I don't need anything to make me satisfied (You know) ‘Cause the music does me good And it gets me every time  Like, ba-ba-ba-ba-da-ba Ba-ba-ba-da-ba (Yeah) Ba-ba-ba-ba-da-ba Ba-ba-ba-da-ba Ba-ba-ba-ba-da-ba Ba-ba-ba-da-ba 'Cause the music does me good And it gets me every time  Yeah, lonely nights I laid awake Pray to Lord my soul to take My heart's become too cold to break Know I'm great, but I'm broke as hell Havin' dreams that I'm foldin' cake All my life I've been told to wait But I'ma get it now, yeah, it's no debate Yeah  Ooh, it's just me, myself and I Solo ride until I die 'Cause I got me for life (Got me for life, yeah) Ooh, I don't need a hand to hold Even when the night is cold I got that fire in my soul  I don't need anything (Yeah) to get me through the night Except the beat that's in my heart And it's keepin' me alive (Keeps me alive) I don't need anything to make me satisfied (You know) 'Cause the music does me good And it gets me every time  Like, ba-ba-ba-ba-da-ba Ba-ba-ba-da-ba Ba-ba-ba-ba-da-ba Ba-ba-ba-da-ba Ba-ba-ba-ba-da-ba Ba-ba-ba-da-ba 'Cause the music does me good And it gets me every time "
20,Ride,Twenty One Pilots,2016.0," I just wanna stay in the sun where I find I know it's hard sometimes Pieces of peace in the sun's peace of mind I know it's hard sometimes Yeah, I think about the end just way too much But it's fun to fantasize On my enemies who wouldn't wish who I was But it's fun to fantasize   Oh-woah-woah, oh-woah-woah, I'm fallin' So I'm takin' my time on my ride, oh-woah-woah, I'm fallin' So I'm takin' my time on my ride Takin' my time on my ride   ""I'd die for you,"" that's easy to say We have a list of people that we would take A bullet for them, a bullet for you A bullet for everybody in this room But I don't seem to see many bullets comin' through See many bullets comin' through Metaphorically, I'm the man But literally, I don't know what I'd do ""I'd live for you,"" and that's hard to do Even harder to say when you know it's not true Even harder to write when you know that tonight There were people back home who tried talking to you But then you ignore them still All these questions they're for real Like ""Who would you live for?"" ""Who would you die for?"" And ""Would you ever kill?"" You might also like Oh-woah-woah, oh-woah-woah, I'm fallin' So I'm takin' my time on my ride, oh-woah-woah, I'm fallin' So I'm takin' my time on my ride Takin' my time on my ride   I've been thinkin' too much I've been thinkin' too much I've been thinkin' too much I've been thinkin' too much Help me I've been thinkin' too much I've been thinkin' too much I've been thinkin' too much Help me I've been thinkin' too much I've been thinkin' too much I've been thinkin' too much   Oh-woah-woah, oh-woah-woah, I'm fallin' So I'm takin' my time on my ride, oh-woah-woah, I'm fallin' So I'm takin' my time Takin' my time on my ride, woah-oh-oh (Woah, yeah) Oh-woah-woah, oh-woah-woah, I'm fallin' So I'm takin' my time on my ride, oh-woah-woah, I'm fallin' So I'm takin' my time on my—  I've been thinkin' too much Help me I've been thinkin' too much Help me I've been thinkin' too much I've been thinkin' too much I've been thinkin' too much Help me I've been thinkin' too much I've been thinkin' too much I've been thinkin' too much Help me"
21,Heathens,Twenty One Pilots,2016.0," All my friends are heathens, take it slow (In the city, boy, in the city) Wait for them to ask you who you know Please don't make any sudden moves You don't know the half of the abuse All my friends are heathens, take it slow Wait for them to ask you who you know Please don't make any sudden moves You don't know the half of the abuse   Welcome to the room of people who have rooms of people That they loved one day, locked away Just because we check the guns at the door Doesn't mean our brains will change from hand grenades You'll never know the psychopath sitting next to you You'll never know  the murderer sitting next to you You'll think, ""How'd I get here, sitting next to you?"" But after all I've said, please don't forget   All my friends are heathens, take it slow Wait for them to ask you who you know Please don't make any sudden moves You don't know the half of the abuse You might also like We don't deal with outsiders very well They say newcomers have a certain smell You have trust issues, not to mention They say they can smell your intentions You'll never know the freak show sitting next to you You'll have some weird people sitting next to you You'll think ""How did I get here, sitting next to you?"" But after all I've said, please don't forget (Watch it, watch it)   All my friends are heathens, take it slow (In the city, boy, in the city) Wait for them to ask you who you know Please don't make any sudden moves You don't know the half of the abuse   All my friends are heathens, take it slow (Watch it) Wait for them to ask you who you know (Watch it) Please all my friends are heathens, take it slow (Watch it) Wait for them to ask you who you know   Why'd you come? You knew you should have stayed (It's blasphemy) I tried to warn you just to stay away (Wouldn't listen to me) And now they're outside ready to bust (And guess what?) It looks like you might be one of us"
22,Pillowtalk,Zayn,2016.0," Climb on board We'll go slow and high tempo Light and dark Hold me hard and mellow   I'm seeing the pain, seeing the pleasure Nobody but you, 'body but me 'Body but us, bodies together (I) I love to hold you close tonight and always I love to wake up next to you I love to hold you close tonight and always I love to wake up next to you   So we'll piss off the neighbours In the place that feels the tears The place you lose your fears Yeah, reckless behaviour A place that is so pure, so dirty and raw In the bed all day, bed all day, bed all day Fuckin' and fightin' on It's our paradise and it's our war zone It's our paradise and it's our war zone You might also like Pillow talk My enemy, my ally Prisoners Then we're free, it's a thin line   I'm seeing the pain, seeing the pleasure Nobody but you, 'body but me 'Body but us, bodies together (I) I love to hold you close, tonight and always I love to wake up next to you   So we'll piss off the neighbours In the place that feels the tears The place you lose your fears Yeah, reckless behaviour A place that is so pure, so dirty and raw In the bed all day, bed all day, bed all day Fuckin' and fightin' on It's our paradise and it's our war zone It's our paradise and it's our war zone   Paradise, paradise, paradise, paradise War zone, war zone, war zone, war zone Paradise, paradise, paradise, paradise War zone, war zone, war zone, war zone  So we'll piss off the neighbours (Oh) In the place that feels the tears The place you lose your fears Yeah, reckless behaviour A place that is so pure, so dirty and raw (And raw) In the bed all day, bed all day, bed all day (Woah, woah) Fuckin' and fightin' on It's our paradise and it's our war zone It's our paradise and it's our war zone"
23,Stitches,Shawn Mendes,2016.0,"   I thought that I'd been hurt before But no one's ever left me quite this sore Your words cut deeper than a knife Now, I need someone to breathe me back to life   Got a feeling that I'm goin' under But I know that I'll make it out alive If I quit calling you my lover Move on   You watch me bleed until I can't breathe, shaking Falling onto my knees And now that I'm without your kisses I'll be needin' stitches Trippin' over myself, aching Begging you to come help And now that I'm without your kisses I'll be needin' stitches   Just like a moth drawn to a flame Oh, you lured me in, I couldn't sense the pain Your bitter heart, cold to the touch Now, I'm gonna reap what I sow I'm left seein' red on my own You might also like Got a feeling that I'm goin' under But I know that I'll make it out alive If I quit calling you my lover Move on   You watch me bleed until I can't breathe, shaking Falling onto my knees And now that I'm without your kisses I'll be needin' stitches Trippin' over myself, aching Begging you to come help And now that I'm without your kisses I'll be needin' stitches   Needle and the thread, gotta get you outta my head Needle and the thread, gonna wind up dead Needle and the thread, gotta get you outta my head Needle and the thread, gonna wind up dead Needle and the thread, gotta get you outta my head Needle and the thread, gonna wind up dead Needle and the thread, gotta get you outta my head Get you outta my head  You watch me bleed until I can't breathe, shaking Falling onto my knees (Falling onto my knees) And now that I'm without your kisses I'll be needin' stitches (I'll be needin' stitches) Trippin' over myself, aching Begging you to come help (Begging, baby, please) And now that I'm without your kisses I'll be needin' stitches   Now that I'm without your kisses Yeah, I'll be needin' stitches Now that I'm without your kisses Yeah, I'll be needin' stitches"
